network_name,seed_method,threshold,seed_size,budget_total,smart_methodno_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2021.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22611,1000,991,9094,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2190.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22681,985,1077,8953,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2358.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22676,1035,1192,8793,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2527.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22746,1163,1194,8593,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2695.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22814,1201,1204,8477,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2864.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22859,1279,1234,8324,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3032.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22907,1346,1277,8166,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3201.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22932,1416,1327,8021,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3369.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,22992,1562,1340,7802,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3538.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,23050,1622,1388,7636,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3706.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,23097,1630,1440,7529,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3875.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,23156,1692,1489,7359,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,4043.0,MCICH_ILP,22348,0,0,11348,33676,6,5,9,23196,1762,1535,7203,33676,6,5,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,16.0,MCICH_ILP,13449,0,0,20247,13458,0,24,20214,13449,7,12,20228,14741,0,70,18885
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,33.0,MCICH_ILP,13449,0,0,20247,13534,0,20151,11,13449,20,20,20207,15473,0,51,18172
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,168.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13453,185,107,19951,18087,0,71,15538
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,336.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13450,327,312,19607,19844,1,6,13845
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,505.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13458,434,491,19313,20918,1,5,12772
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,673.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13460,559,636,19041,21731,3,12,11950
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,842.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13467,662,781,18786,22614,5,23,11054
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1010.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13479,883,916,18418,23315,16,25,10340
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1179.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13499,998,1050,18149,24094,6,30,9566
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1347.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13535,1182,1132,17847,25011,3,32,8650
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1516.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13557,1352,1252,17535,26118,14,37,7527
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1684.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13586,1486,1348,17276,26891,11,63,6731
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1853.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13698,1607,1345,17046,28032,73,86,5505
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2021.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13728,1578,1588,16802,30314,5,2751,626
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2190.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13766,1680,1690,16560,33517,14,158,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2358.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13795,1796,1794,16311,33598,9,82,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2527.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13870,1833,1930,16063,33670,4,15,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2695.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13886,1934,2042,15834,33673,4,12,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2864.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,13938,1998,2172,15588,33674,4,11,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3032.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,14036,2104,2229,15327,33674,4,11,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3201.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,14076,2158,2360,15102,33675,4,10,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3369.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,14066,2293,2505,14832,33675,4,10,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3538.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,14095,2440,2601,14560,33675,4,10,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3706.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,14152,2537,2657,14350,33675,4,10,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3875.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,14213,2611,2734,14138,33675,4,10,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,4043.0,MCICH_ILP,13449,0,0,20247,33676,4,9,7,14276,2676,2796,13948,33675,4,10,7
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,16.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,18650,0,15036,10,20029,0,13657,10
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,33.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,18662,0,15024,10,20604,0,13082,10
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,168.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,18755,0,14931,10,22684,0,11002,10
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,336.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,18913,0,14773,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,505.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,19042,0,14644,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,673.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,19170,0,14516,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,842.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,19287,0,14399,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1010.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,19485,0,14201,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1179.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,19592,0,14094,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1347.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,19754,0,13932,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1516.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,19870,0,13816,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1684.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20054,0,13632,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1853.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20167,0,13519,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2021.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20281,0,13405,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2190.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20397,0,13289,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2358.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20546,0,13140,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2527.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20632,0,13054,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2695.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20783,0,12903,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2864.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20877,0,12809,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3032.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,20982,0,12704,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3201.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,21084,0,12602,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3369.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,21200,0,12486,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3538.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,21360,0,12326,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3706.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,21462,0,12224,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3875.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,21570,0,12116,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,4043.0,MCICH_ILP,18638,0,15048,10,33676,7,10,3,21697,0,11989,10,33676,7,10,3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,16.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22348,3,5,11340,23233,0,42,10421
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,33.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22348,39,8,11301,23732,9951,0,13
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,168.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22348,118,132,11098,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,336.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22388,181,214,10913,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,505.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22386,295,305,10710,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,673.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22362,378,428,10528,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,842.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22382,472,509,10333,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1010.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22384,551,615,10146,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1179.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22401,649,696,9950,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1347.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22434,707,752,9803,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1516.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22466,743,822,9665,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1684.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22502,855,891,9448,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1853.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22543,976,940,9237,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2021.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22581,1066,987,9062,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2190.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22638,1149,1059,8850,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2358.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22668,1254,1146,8628,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2527.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22696,1364,1182,8454,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2695.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22739,1451,1224,8282,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2864.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22775,1502,1257,8162,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3032.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22839,1512,1293,8052,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3201.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22910,1474,1409,7903,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3369.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22962,1488,1475,7771,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3538.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,22997,1532,1554,7613,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3706.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,23041,1581,1595,7479,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3875.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,23101,1577,1649,7369,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,4043.0,MCICH_ILP,22348,0,0,11348,33676,7,4,9,23150,1643,1669,7234,33676,7,4,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,16.0,MCICH_ILP,13449,0,0,20247,13462,4,0,20230,13449,9,11,20227,14741,0,70,18885
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,33.0,MCICH_ILP,13449,0,0,20247,13506,38,0,20152,13449,33,31,20183,15473,0,51,18172
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,168.0,MCICH_ILP,13449,0,0,20247,13678,20007,0,11,13450,143,157,19946,18133,6,35,15522
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,336.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13454,244,296,19702,19809,18,8,13861
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,505.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13469,373,409,19445,20876,19,14,12787
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,673.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13467,543,530,19156,21696,22,16,11962
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,842.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13487,674,638,18897,22581,29,19,11067
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1010.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13495,772,764,18665,23294,31,19,10352
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1179.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13505,899,888,18404,24038,46,39,9573
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1347.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13507,977,1042,18170,24910,54,42,8690
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1516.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13514,1087,1184,17911,26018,62,42,7574
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1684.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13542,1187,1274,17693,26811,93,55,6737
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1853.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13571,1336,1379,17410,27846,129,54,5667
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2021.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13595,1463,1513,17125,29168,3851,58,619
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2190.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13622,1630,1608,16836,33605,74,9,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2358.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13676,1710,1688,16622,33655,24,9,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2527.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13694,1881,1788,16333,33655,24,9,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2695.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13735,1969,1868,16124,33657,24,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2864.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13783,2096,1952,15865,33657,24,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3032.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13821,2170,2077,15628,33661,20,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3201.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13875,2339,2149,15333,33664,20,4,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3369.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13903,2425,2270,15098,33664,20,4,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3538.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,13976,2525,2323,14872,33664,20,4,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3706.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,14007,2571,2461,14657,33665,19,4,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3875.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,14059,2662,2537,14438,33665,19,4,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,4043.0,MCICH_ILP,13449,0,0,20247,33676,9,3,8,14139,2738,2610,14209,33665,19,4,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,16.0,MCICH_ILP,18638,0,0,15058,18677,0,15009,10,18638,33,26,14999,19964,0,65,13667
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,33.0,MCICH_ILP,18638,0,0,15058,33676,5,10,5,18638,100,59,14899,20578,0,26,13092
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,168.0,MCICH_ILP,18638,0,0,15058,33676,5,10,5,18642,112,207,14735,22678,1,11008,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,336.0,MCICH_ILP,18638,0,0,15058,33676,5,10,5,18642,233,319,14502,23966,1,9720,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,505.0,MCICH_ILP,18638,0,0,15058,33676,5,10,5,18660,417,425,14194,24890,1,8796,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,673.0,MCICH_ILP,18638,0,0,15058,33676,5,10,5,18668,536,531,13961,25852,1,7834,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,842.0,MCICH_ILP,18638,0,0,15058,33676,5,10,5,18681,634,649,13732,33676,5,10,5
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1010.0,MCICH_ILP,18638,0,0,15058,33676,5,10,5,18697,703,821,13475,33676,5,10,5
